geneID_sgA,geneID_sgB,geneName_sgA,geneName_sgB,exonCountA,exonCountB,chrom_sgA,chrom_sgB,baseMean,log2FoldChange_S11_Lsom,padj_S11_Lsom,log2FoldChange_S12_Prehatch,padj_S12_Prehatch,Bias_Category_LSom,Bias_Category_PHatch
ENSCCRG00000024474,ENSCCRG00000024454,tsc1b,tsc1b,25,27,CAJNDQ010000039.1,CAJNDQ010000046.1,688.927419052249,-0.666196886507445,0.0076848519415137,-0.160965117663882,0.62546785576498,SubgB_dominant,Balanced
ENSCCRG00000042344,ENSCCRG00000009434,,,13,13,CAJNDQ010000012.1,CAJNDQ010000050.1,556.450537760934,-0.667889335947562,0.0114762306223058,-1.45367257300694,7.50076684447616e-09,SubgB_dominant,SubgB_dominant
ENSCCRG00000021311,ENSCCRG00000023754,,,23,23,CAJNDQ010000021.1,CAJNDQ010000036.1,1821.67931716642,-0.668196029763329,0.0022237939123691,-0.400915367596727,0.0936089806881241,SubgB_dominant,Balanced
ENSCCRG00000015313,ENSCCRG00000015101,,,53,70,CAJNDQ010000019.1,CAJNDQ010000049.1,687.251659322695,-0.668476464363713,1.73247520672723e-06,-0.5794704805976,5.04515862181232e-05,SubgB_dominant,Balanced
ENSCCRG00000019880,ENSCCRG00000019615,ptbp2a,ptbp2a,14,14,CAJNDQ010000015.1,CAJNDQ010000041.1,1287.77409784542,-0.668677250642828,6.9799539827297e-05,-1.00875504227445,2.0242483676936102e-09,SubgB_dominant,SubgB_dominant
ENSCCRG00000066462,ENSCCRG00000064784,,,6,6,CAJNDQ010000007.1,CAJNDQ010000001.1,380.46317775531,-0.668923011228168,0.0055004316444191,0.0983334599504368,0.777684599207932,SubgB_dominant,Balanced
ENSCCRG00000055921,ENSCCRG00000038598,tardbpa,tardbpa,12,8,CAJNDQ010000012.1,CAJNDQ010000050.1,2228.55593437265,-0.672275163208202,3.49756435783622e-07,-0.57146343271842,2.06692749631291e-05,SubgB_dominant,Balanced
ENSCCRG00000044078,ENSCCRG00000015379,,,27,26,CAJNDQ010000015.1,CAJNDQ010000041.1,440.912532535013,-0.673641105530508,0.012771635190559,0.527848416983635,0.06762497750703,SubgB_dominant,Balanced
ENSCCRG00000036518,ENSCCRG00000053740,ehd3,ehd3,7,6,CAJNDQ010000029.1,CAJNDQ010000035.1,539.981892037381,-0.673815776846596,0.0110446446902159,0.514873243276375,0.0663105108851382,SubgB_dominant,Balanced
ENSCCRG00000066284,ENSCCRG00000066756,,,14,14,CAJNDQ010000039.1,CAJNDQ010000046.1,727.833345968742,-0.674539779243964,5.47721078996609e-06,-0.596917329196116,7.27180528518376e-05,SubgB_dominant,SubgB_dominant
ENSCCRG00000072890,ENSCCRG00000012390,unc119.1,unc119.1,5,6,CAJNDQ010000018.1,CAJNDQ010000024.1,447.437636339264,-0.675863137347338,0.0017349207729324,-0.590996168197571,0.009547921271301,SubgB_dominant,SubgB_dominant
ENSCCRG00000010818,ENSCCRG00000067529,sf3b4,sf3b4,6,7,CAJNDQ010000032.1,CAJNDQ010000013.1,1995.57720648431,-0.676337865353953,8.37510218524124e-08,-0.742561318900235,2.39105165406528e-09,SubgB_dominant,SubgB_dominant
ENSCCRG00000019623,ENSCCRG00000075467,psen1,psen1,11,12,CAJNDQ010000005.1,CAJNDQ010000031.1,1704.94817505229,-0.67668714946965,0.0007311030312543,-0.543347069264291,0.0091546640844269,SubgB_dominant,Balanced
ENSCCRG00000065484,ENSCCRG00000081810,rab33ba,rab33ba,3,3,CAJNDQ010000021.1,CAJNDQ010000036.1,646.012592023151,-0.676817664671471,0.0015824820027932,-0.980053254133347,1.67268150373464e-06,SubgB_dominant,SubgB_dominant
ENSCCRG00000013852,ENSCCRG00000013719,gle1,gle1,17,17,CAJNDQ010000018.1,CAJNDQ010000024.1,1770.9641762456,-0.677020896167778,2.15125555393118e-07,-0.894618137899744,8.335073377789399e-13,SubgB_dominant,SubgB_dominant
ENSCCRG00000011065,ENSCCRG00000048713,trmt6,trmt6,11,11,CAJNDQ010000029.1,CAJNDQ010000035.1,2277.49966525959,-0.677832314944075,2.96178171681487e-08,-0.313328582236179,0.0156206301503824,SubgB_dominant,Balanced
ENSCCRG00000005711,ENSCCRG00000047314,,,21,19,CAJNDQ010000033.1,CAJNDQ010000025.1,854.004567170065,-0.67805644233912,0.0128312403376787,-0.632721117625896,0.0233903813266741,SubgB_dominant,SubgB_dominant
ENSCCRG00000017729,ENSCCRG00000073269,PPFIBP2,PPFIBP2,27,31,CAJNDQ010000034.1,CAJNDQ010000038.1,818.894768034077,-0.678115619261589,0.0014641467879512,-0.928833256231892,1.36571079688561e-05,SubgB_dominant,SubgB_dominant
ENSCCRG00000048792,ENSCCRG00000059012,tmem30aa,tmem30aa,10,7,CAJNDQ010000005.1,CAJNDQ010000031.1,184.177750627811,-0.680932442245984,0.0301986605843572,-0.790486227268422,0.0112217453095407,SubgB_dominant,SubgB_dominant
ENSCCRG00000021613,ENSCCRG00000014779,nckap1,nckap1,31,31,CAJNDQ010000042.1,CAJNDQ010000047.1,3252.43896193889,-0.681340319694433,1.63470061444341e-06,-0.534894060314939,0.000237285774924,SubgB_dominant,Balanced
ENSCCRG00000010165,ENSCCRG00000047247,,,13,13,CAJNDQ010000021.1,CAJNDQ010000036.1,417.138114645068,-0.68178861890707,0.0095706239892114,-1.33811985397223,1.00650881333676e-05,SubgB_dominant,SubgB_dominant
ENSCCRG00000064319,ENSCCRG00000080227,npepps,npepps,23,24,CAJNDQ010000043.1,CAJNDQ010000014.1,1055.61777174613,-0.68237795780141,0.009066502639733,-0.482368839570628,0.0855830512172249,SubgB_dominant,Balanced
ENSCCRG00000018633,ENSCCRG00000007998,,,20,20,CAJNDQ010000008.1,CAJNDQ010000016.1,698.013394922549,-0.68394398491421,0.0109928279164654,0.238421852056175,0.472361646362035,SubgB_dominant,Balanced
ENSCCRG00000062536,ENSCCRG00000018043,mfsd12a,mfsd12a,10,12,CAJNDQ010000022.1,CAJNDQ010000030.1,1722.71592005079,-0.684456631736929,0.009066502639733,0.294472820214892,0.217121066889675,SubgB_dominant,Balanced
ENSCCRG00000071867,ENSCCRG00000049748,rbm5,rbm5,25,25,CAJNDQ010000017.1,CAJNDQ010000011.1,1403.05148899992,-0.685076101066545,0.0002537910947132,-0.80896763167552,1.49414492153744e-05,SubgB_dominant,SubgB_dominant
ENSCCRG00000046973,ENSCCRG00000036733,stard3,stard3,16,16,CAJNDQ010000032.1,CAJNDQ010000013.1,1994.93001703868,-0.686923363425803,0.0020864547108545,-0.801278937545879,0.0003616371001347,SubgB_dominant,SubgB_dominant
ENSCCRG00000052783,ENSCCRG00000023635,qkia,qkia,11,8,CAJNDQ010000005.1,CAJNDQ010000031.1,4336.5412643266,-0.687262099850985,7.33669795149354e-05,-0.461325407603962,0.0123043750285711,SubgB_dominant,Balanced
ENSCCRG00000022558,ENSCCRG00000023124,samd13,samd13,6,6,CAJNDQ010000043.1,CAJNDQ010000014.1,189.420634921298,-0.68748653130373,0.0039982386057746,-0.792290908297295,0.0007007252393991,SubgB_dominant,SubgB_dominant
ENSCCRG00000026317,ENSCCRG00000014413,atp6v1c1a,atp6v1c1a,13,13,CAJNDQ010000003.1,CAJNDQ010000048.1,440.306320373564,-0.690853802750076,0.0102990672575984,-0.808824335019771,0.0025256618579939,SubgB_dominant,SubgB_dominant
ENSCCRG00000042253,ENSCCRG00000049205,ext2,ext2,16,16,CAJNDQ010000007.1,CAJNDQ010000001.1,1294.98549853573,-0.692031295436737,0.0002815773629448,-0.413939226021834,0.0449227029646513,SubgB_dominant,Balanced
ENSCCRG00000015412,ENSCCRG00000076328,,,14,14,CAJNDQ010000017.1,CAJNDQ010000011.1,214.647912764022,-0.692774615727958,0.0334735020764938,-0.659463073466278,0.0454694344976065,SubgB_dominant,SubgB_dominant
ENSCCRG00000004300,ENSCCRG00000004075,nln,nln,14,14,CAJNDQ010000033.1,CAJNDQ010000025.1,346.779810787158,-0.692861240808436,0.0257925114330982,-0.515407903835853,0.103743932011598,SubgB_dominant,Balanced
ENSCCRG00000011463,ENSCCRG00000051681,ccnc,ccnc,12,13,CAJNDQ010000037.1,CAJNDQ010000009.1,1425.58520341543,-0.693163842425949,1.39889604797381e-05,-0.638825811997531,0.00010463652161,SubgB_dominant,SubgB_dominant
ENSCCRG00000019826,ENSCCRG00000075963,eri1,eri1,7,7,CAJNDQ010000039.1,CAJNDQ010000046.1,706.141696639985,-0.694318522237473,0.0011303775253845,-0.819043285074557,0.0001888572704669,SubgB_dominant,SubgB_dominant
ENSCCRG00000029689,ENSCCRG00000029672,,,21,32,CAJNDQ010000005.1,CAJNDQ010000031.1,940.960024925432,-0.694518608250004,0.0066807014144796,-0.527428485368236,0.0563141139792394,SubgB_dominant,Balanced
ENSCCRG00000030758,ENSCCRG00000004541,badb,badb,5,5,CAJNDQ010000007.1,CAJNDQ010000001.1,304.436714225274,-0.694780818479248,0.0230253124220287,-0.496371813628713,0.143563443271297,SubgB_dominant,Balanced
ENSCCRG00000060095,ENSCCRG00000020632,cebpg,cebpg,5,4,CAJNDQ010000007.1,CAJNDQ010000001.1,624.51594350388,-0.69519094019412,0.0004402465532602,-0.782063748276863,0.0001013202197252,SubgB_dominant,SubgB_dominant
ENSCCRG00000053301,ENSCCRG00000036112,LETM2,LETM2,11,11,CAJNDQ010000033.1,CAJNDQ010000025.1,547.138000487568,-0.696906696713038,0.004776924320769,-0.228916232240655,0.453521533162967,SubgB_dominant,Balanced
ENSCCRG00000011039,ENSCCRG00000006920,jarid2b,jarid2b,21,21,CAJNDQ010000032.1,CAJNDQ010000013.1,459.958053800173,-0.69728611053845,0.0116438299884634,-0.699255459302479,0.0131777119652833,SubgB_dominant,SubgB_dominant
ENSCCRG00000070572,ENSCCRG00000063130,tvp23b,tvp23b,7,7,CAJNDQ010000045.1,CAJNDQ010000026.1,770.506033001061,-0.697923038361677,4.95713344608174e-06,-1.07653057208385,5.17620470723186e-12,SubgB_dominant,SubgB_dominant
ENSCCRG00000075792,ENSCCRG00000081226,ttc27,ttc27,20,21,CAJNDQ010000005.1,CAJNDQ010000031.1,705.646317053173,-0.698352031449301,0.0005294971777018,-0.559537530903165,0.0071172438152799,SubgB_dominant,Balanced
ENSCCRG00000057539,ENSCCRG00000035622,mmadhca,mmadhca,9,8,CAJNDQ010000044.1,CAJNDQ010000006.1,487.808115349113,-0.6989206342306,0.0171317366762879,-1.30500070130822,4.75334928287612e-06,SubgB_dominant,SubgB_dominant
ENSCCRG00000016426,ENSCCRG00000057692,,,23,24,CAJNDQ010000023.1,CAJNDQ010000028.1,456.545579982323,-0.700098973221716,0.0016756651446157,-0.228861210536269,0.403363443300112,SubgB_dominant,Balanced
ENSCCRG00000069791,ENSCCRG00000056584,,,20,20,CAJNDQ010000039.1,CAJNDQ010000046.1,711.566946194671,-0.701238857421569,0.0020143684799009,-1.24767182796987,1.68164383649568e-08,SubgB_dominant,SubgB_dominant
ENSCCRG00000046625,ENSCCRG00000013303,USP38,USP38,12,12,CAJNDQ010000023.1,CAJNDQ010000028.1,601.934439041778,-0.701742630147289,0.0022242501820453,-0.557063212638318,0.0171107657379148,SubgB_dominant,Balanced
ENSCCRG00000047654,ENSCCRG00000009707,sec23ip,sec23ip,22,19,CAJNDQ010000019.1,CAJNDQ010000049.1,615.820289163221,-0.702767316324294,1.65381556536592e-05,-0.386397994912878,0.0244366215103213,SubgB_dominant,Balanced
ENSCCRG00000064912,ENSCCRG00000031228,,,4,4,CAJNDQ010000007.1,CAJNDQ010000001.1,1354.21797065969,-0.702967759054832,0.0006851362522298,-0.57685422835037,0.0072504566185246,SubgB_dominant,Balanced
ENSCCRG00000076295,ENSCCRG00000077284,st3gal2,st3gal2,8,9,CAJNDQ010000010.1,CAJNDQ010000020.1,511.446221822905,-0.703386054835729,0.003951385368895,-1.66608754133427,5.69989057804643e-13,SubgB_dominant,SubgB_dominant
ENSCCRG00000014568,ENSCCRG00000046551,nup205,nup205,42,44,CAJNDQ010000010.1,CAJNDQ010000020.1,2242.35812649427,-0.703815537309087,0.00029961686291,-0.708938069533183,0.0003197635414301,SubgB_dominant,SubgB_dominant
ENSCCRG00000076457,ENSCCRG00000036574,VASH2,,7,13,CAJNDQ010000029.1,CAJNDQ010000035.1,272.433702676941,-0.704095472541951,5.15608746151483e-05,-0.824823737200807,3.11191530953675e-06,SubgB_dominant,SubgB_dominant
ENSCCRG00000037432,ENSCCRG00000037286,smc2,smc2,25,25,CAJNDQ010000023.1,CAJNDQ010000028.1,4373.78332677101,-0.704489425319473,3.0747718909392504e-09,-0.713724750115467,3.04069979988504e-09,SubgB_dominant,SubgB_dominant
ENSCCRG00000063004,ENSCCRG00000021823,atp6v0cb,atp6v0cb,6,3,CAJNDQ010000015.1,CAJNDQ010000041.1,241.339818838871,-0.70504906573237,0.0138010286692329,-0.763982886756588,0.0074207238793531,SubgB_dominant,SubgB_dominant
ENSCCRG00000027709,ENSCCRG00000050825,ston2,ston2,9,7,CAJNDQ010000005.1,CAJNDQ010000031.1,554.256417409764,-0.705163936217576,0.0029340244267747,-0.927528420851982,0.0001203616684702,SubgB_dominant,SubgB_dominant
ENSCCRG00000053719,ENSCCRG00000080691,,,6,5,CAJNDQ010000042.1,CAJNDQ010000047.1,625.406175053587,-0.705433566204206,0.0061940998381806,0.032256450485455,0.936832831876288,SubgB_dominant,Balanced
ENSCCRG00000006843,ENSCCRG00000059038,ell,ell,14,14,CAJNDQ010000044.1,CAJNDQ010000006.1,1955.9453517526,-0.705600701123548,0.0003571746454624,-0.742264909764856,0.0002008658269029,SubgB_dominant,SubgB_dominant
ENSCCRG00000034212,ENSCCRG00000067977,rcan1a,rcan1a,5,6,CAJNDQ010000042.1,CAJNDQ010000047.1,187.524844343327,-0.705647256608879,0.0454262891978437,0.103075442870939,0.838708766757903,SubgB_dominant,Balanced
ENSCCRG00000073501,ENSCCRG00000021193,amacr,amacr,5,10,CAJNDQ010000039.1,CAJNDQ010000046.1,256.096016643765,-0.707171099875142,0.0034993152703718,-1.35187164193863,5.32574585246595e-09,SubgB_dominant,SubgB_dominant
ENSCCRG00000066903,ENSCCRG00000023698,pcbp4,pcbp4,16,16,CAJNDQ010000044.1,CAJNDQ010000006.1,216.996715916847,-0.708602421163768,0.0316304808311105,-0.398728269291287,0.28629504341146,SubgB_dominant,Balanced
ENSCCRG00000008999,ENSCCRG00000053609,,,30,29,CAJNDQ010000010.1,CAJNDQ010000020.1,788.791144208196,-0.709742573598566,0.0014277132724601,0.180558603006308,0.528172386591537,SubgB_dominant,Balanced
ENSCCRG00000011779,ENSCCRG00000011191,,,7,7,CAJNDQ010000022.1,CAJNDQ010000030.1,1033.65891033895,-0.711470856900122,0.0001264054530297,-1.37993882164733,2.73227943083232e-14,SubgB_dominant,SubgB_dominant
ENSCCRG00000059168,ENSCCRG00000007221,elovl1b,elovl1b,8,11,CAJNDQ010000043.1,CAJNDQ010000014.1,247.325194739209,-0.712501842704123,0.0190851039960874,-0.923316569943222,0.0015827811725882,SubgB_dominant,SubgB_dominant
ENSCCRG00000081074,ENSCCRG00000041032,gas2l3,gas2l3,12,12,CAJNDQ010000037.1,CAJNDQ010000009.1,505.534579611301,-0.713326129007141,0.0295384763727561,-0.487768681347776,0.170268206367036,SubgB_dominant,Balanced
ENSCCRG00000008205,ENSCCRG00000005719,chuk,chuk,23,22,CAJNDQ010000019.1,CAJNDQ010000049.1,1203.28265440188,-0.713333665277622,5.6399051201514e-07,0.207380288793105,0.21787970748211,SubgB_dominant,Balanced
ENSCCRG00000032466,ENSCCRG00000046624,spty2d1,spty2d1,7,7,CAJNDQ010000034.1,CAJNDQ010000038.1,1329.05913981972,-0.71493180026842,0.0042418084330826,-0.668093734560605,0.0092853420970653,SubgB_dominant,SubgB_dominant
ENSCCRG00000004281,ENSCCRG00000007023,rps6ka1,rps6ka1,26,22,CAJNDQ010000005.1,CAJNDQ010000031.1,165.797167121362,-0.715139912281356,0.0124744293179069,-1.03221482773752,6.75064235011589e-05,SubgB_dominant,SubgB_dominant
ENSCCRG00000058200,ENSCCRG00000044336,bccip,bccip,8,8,CAJNDQ010000045.1,CAJNDQ010000026.1,483.865547910651,-0.715723894170597,0.0465657564957617,-0.972608234040917,0.0061026237560739,SubgB_dominant,SubgB_dominant
ENSCCRG00000065668,ENSCCRG00000054530,fam241a,fam241a,3,3,CAJNDQ010000019.1,CAJNDQ010000049.1,237.243198401534,-0.715960815730392,0.0476495888183571,0.575889587936168,0.133162587008335,SubgB_dominant,Balanced
ENSCCRG00000027529,ENSCCRG00000071880,,,9,10,CAJNDQ010000007.1,CAJNDQ010000001.1,644.530575601116,-0.717842702453612,9.69420617954496e-07,-1.34245784424064,3.87637708839986e-21,SubgB_dominant,SubgB_dominant
ENSCCRG00000019418,ENSCCRG00000005144,aifm1,aifm1,20,21,CAJNDQ010000008.1,CAJNDQ010000016.1,1174.62606616751,-0.718172699553851,0.0002092394271806,0.403402428069864,0.050164727594515,SubgB_dominant,Balanced
ENSCCRG00000029812,ENSCCRG00000078772,,,15,16,CAJNDQ010000017.1,CAJNDQ010000011.1,211.96243627136,-0.718776027382562,0.0157075297452079,-0.387005873114812,0.23458316144019,SubgB_dominant,Balanced
ENSCCRG00000048065,ENSCCRG00000016355,timm44,timm44,14,13,CAJNDQ010000044.1,CAJNDQ010000006.1,321.247549335532,-0.721215386792182,0.0157550050276753,-0.225019433954153,0.543098465782057,SubgB_dominant,Balanced
ENSCCRG00000079084,ENSCCRG00000075649,pgam5,pgam5,6,6,CAJNDQ010000008.1,CAJNDQ010000016.1,881.984321359784,-0.721368631112742,0.0055183653722759,-1.06963301436772,2.42311403046579e-05,SubgB_dominant,SubgB_dominant
ENSCCRG00000043724,ENSCCRG00000013786,tyro3,tyro3,19,19,CAJNDQ010000005.1,CAJNDQ010000031.1,456.946166692546,-0.723717775864552,0.0004328452771586,-1.25323190372957,1.07587344872085e-08,SubgB_dominant,SubgB_dominant
ENSCCRG00000037966,ENSCCRG00000051642,,,5,6,CAJNDQ010000004.1,CAJNDQ010000002.1,287.139536073974,-0.724136342680709,0.0260284573460763,-1.28568308971725,2.10724766413914e-05,SubgB_dominant,SubgB_dominant
ENSCCRG00000024157,ENSCCRG00000057087,,pard3ba,24,24,CAJNDQ010000023.1,CAJNDQ010000028.1,714.39119130706,-0.724162022675492,0.003881154126722,-1.03996324832719,1.25324899333126e-05,SubgB_dominant,SubgB_dominant
ENSCCRG00000003659,ENSCCRG00000059560,csnk1g2b,csnk1g2b,13,13,CAJNDQ010000018.1,CAJNDQ010000024.1,441.455081978454,-0.724231725762779,8.40380889749897e-05,-0.703046149239457,0.0001428797732021,SubgB_dominant,SubgB_dominant
ENSCCRG00000018140,ENSCCRG00000026832,,,13,13,CAJNDQ010000005.1,CAJNDQ010000031.1,208.834641761637,-0.724879077911009,0.0057462381021398,-0.762314636424629,0.0039637458026347,SubgB_dominant,SubgB_dominant
ENSCCRG00000056267,ENSCCRG00000046892,vmp1,vmp1,12,11,CAJNDQ010000040.1,CAJNDQ010000027.1,2779.84629940392,-0.726761310091353,3.13881416798151e-07,-0.835192440005455,6.12231689280829e-09,SubgB_dominant,SubgB_dominant
ENSCCRG00000028319,ENSCCRG00000026347,akap1b,akap1b,12,12,CAJNDQ010000040.1,CAJNDQ010000027.1,1665.89728719081,-0.727607090266589,3.53349509613535e-05,-0.524180186013692,0.0037385927819071,SubgB_dominant,Balanced
ENSCCRG00000001889,ENSCCRG00000001437,,,30,32,CAJNDQ010000004.1,CAJNDQ010000002.1,2148.23723945239,-0.729646381129255,6.6772150848818705e-09,-0.690386286107153,4.80345806684072e-08,SubgB_dominant,SubgB_dominant
ENSCCRG00000037022,ENSCCRG00000014980,,,6,6,CAJNDQ010000029.1,CAJNDQ010000035.1,252.057584098375,-0.730734516871262,0.0233376695839204,-0.966073284187095,0.0021928904468323,SubgB_dominant,SubgB_dominant
ENSCCRG00000071847,ENSCCRG00000080023,,,25,25,CAJNDQ010000007.1,CAJNDQ010000001.1,369.834219894121,-0.731163135406865,0.0028950346033377,-0.535237906210453,0.0424569570973577,SubgB_dominant,Balanced
ENSCCRG00000031138,ENSCCRG00000073977,,,6,6,CAJNDQ010000012.1,CAJNDQ010000050.1,483.96584174415,-0.733426411998095,0.0020170141594477,-0.98750519143223,3.06785647012073e-05,SubgB_dominant,SubgB_dominant
ENSCCRG00000078507,ENSCCRG00000035743,polr1c,polr1c,10,11,CAJNDQ010000019.1,CAJNDQ010000049.1,707.898756252923,-0.734144952923024,5.13391197501526e-05,-0.447529374853188,0.0224180352718925,SubgB_dominant,Balanced
ENSCCRG00000030791,ENSCCRG00000001936,FAM171A1,FAM171A1,8,8,CAJNDQ010000003.1,CAJNDQ010000048.1,516.805259053688,-0.734994441884485,0.0120065941154711,0.209632924546026,0.570844659836052,SubgB_dominant,Balanced
ENSCCRG00000018985,ENSCCRG00000042930,,,22,23,CAJNDQ010000022.1,CAJNDQ010000030.1,1444.91160159985,-0.735026579861416,4.87555786264848e-06,-0.637273006092655,0.0001005399926585,SubgB_dominant,SubgB_dominant
ENSCCRG00000041918,ENSCCRG00000040395,cxxc1b,cxxc1b,14,14,CAJNDQ010000043.1,CAJNDQ010000014.1,401.260782621062,-0.73527094116273,4.5511018627338e-05,-0.297496290592666,0.155780651812759,SubgB_dominant,Balanced
ENSCCRG00000056982,ENSCCRG00000059376,errfi1a,errfi1a,4,4,CAJNDQ010000043.1,CAJNDQ010000014.1,185.767793546066,-0.735940826867432,0.0344272632013706,-0.823186121334775,0.0187972771104697,SubgB_dominant,SubgB_dominant
ENSCCRG00000053558,ENSCCRG00000051529,cactin,cactin,10,14,CAJNDQ010000022.1,CAJNDQ010000030.1,2789.43784999249,-0.735950345094947,9.93297424801057e-10,-0.5781853146431,2.37285158774958e-06,SubgB_dominant,Balanced
ENSCCRG00000078457,ENSCCRG00000070857,,,5,5,CAJNDQ010000043.1,CAJNDQ010000014.1,1180.31091351961,-0.736644788433024,4.16965334375397e-06,-1.08465349585764,9.07501370025504e-12,SubgB_dominant,SubgB_dominant
ENSCCRG00000007847,ENSCCRG00000004972,abhd16a,abhd16a,22,20,CAJNDQ010000003.1,CAJNDQ010000048.1,452.30680827144,-0.737544854516463,0.000218413551354,-0.144097823234972,0.582631114490341,SubgB_dominant,Balanced
ENSCCRG00000022883,ENSCCRG00000022851,srp54,srp54,17,18,CAJNDQ010000005.1,CAJNDQ010000031.1,2805.37245495007,-0.73759216844114,1.889207181587e-05,-0.592069995736391,0.0008746264505535,SubgB_dominant,SubgB_dominant
ENSCCRG00000029494,ENSCCRG00000039631,trim33,trim33,22,22,CAJNDQ010000018.1,CAJNDQ010000024.1,1125.93803818409,-0.737815194255001,1.05456908785796e-06,-0.583850786329363,0.0001656560526635,SubgB_dominant,SubgB_dominant
ENSCCRG00000020827,ENSCCRG00000075104,,,3,3,CAJNDQ010000021.1,CAJNDQ010000036.1,159.990848759737,-0.738749065468469,0.0010499967446051,-0.589551525195635,0.0117856957397858,SubgB_dominant,SubgB_dominant
ENSCCRG00000005281,ENSCCRG00000060220,coasy,coasy,10,16,CAJNDQ010000015.1,CAJNDQ010000041.1,792.135719885656,-0.738992508459257,2.39218256386502e-07,-0.790745919271495,6.46390214207675e-08,SubgB_dominant,SubgB_dominant
ENSCCRG00000004188,ENSCCRG00000004084,styx,styx,12,12,CAJNDQ010000005.1,CAJNDQ010000031.1,893.234586041452,-0.740208870411494,0.0024048698000697,-1.00944787631511,3.88761848025973e-05,SubgB_dominant,SubgB_dominant
ENSCCRG00000063051,ENSCCRG00000076224,siah2l,siah2l,3,2,CAJNDQ010000039.1,CAJNDQ010000046.1,308.014367164534,-0.741077046385663,0.0410256159596554,-0.232366787829834,0.606057000920363,SubgB_dominant,Balanced
ENSCCRG00000000325,ENSCCRG00000068294,uck2b,uck2b,7,15,CAJNDQ010000022.1,CAJNDQ010000030.1,1953.04283342731,-0.741602359687853,1.74060123395776e-06,-0.81970093243769,1.92032069331879e-07,SubgB_dominant,SubgB_dominant
ENSCCRG00000075182,ENSCCRG00000045570,xpnpep1,xpnpep1,21,20,CAJNDQ010000044.1,CAJNDQ010000006.1,505.083801956778,-0.741650882823187,0.0038006582187141,-1.2657670485444,4.89481643682097e-07,SubgB_dominant,SubgB_dominant
ENSCCRG00000048044,ENSCCRG00000065593,,,5,5,CAJNDQ010000021.1,CAJNDQ010000036.1,285.255804773687,-0.743405529933164,0.0082616705315897,-0.689353320145899,0.0163464926243998,SubgB_dominant,SubgB_dominant
ENSCCRG00000039722,ENSCCRG00000047768,ampd1,ampd1,20,21,CAJNDQ010000018.1,CAJNDQ010000024.1,1661.82064495508,-0.743692962767627,3.81241676618565e-07,-0.912577304636557,4.56968038390591e-10,SubgB_dominant,SubgB_dominant
ENSCCRG00000042952,ENSCCRG00000057575,mdc1,mdc1,11,22,CAJNDQ010000003.1,CAJNDQ010000048.1,3620.97534203611,-0.743747282553915,4.85983013854122e-07,-0.719722469335711,1.60308476200214e-06,SubgB_dominant,SubgB_dominant
ENSCCRG00000000297,ENSCCRG00000009486,dpagt1,dpagt1,10,10,CAJNDQ010000008.1,CAJNDQ010000016.1,198.039857837388,-0.743853121185708,0.0211007908512699,-0.805354499682955,0.0131777119652833,SubgB_dominant,SubgB_dominant
