geneID_sgA,geneID_sgB,geneName_sgA,geneName_sgB,exonCountA,exonCountB,chrom_sgA,chrom_sgB,baseMean,log2FoldChange_S11_Lsom,padj_S11_Lsom,log2FoldChange_S12_Prehatch,padj_S12_Prehatch
ENSCCRG00000073057,ENSCCRG00000079082,pgm1,pgm1,12,12,CAJNDQ010000017.1,CAJNDQ010000011.1,495.533679781849,4.51099732216426,6.85438696726905e-88,4.03714553003866,1.00795411379955e-72
ENSCCRG00000026570,ENSCCRG00000010318,st13,st13,13,13,CAJNDQ010000004.1,CAJNDQ010000002.1,3641.83580751064,4.50850423250733,1.20686414656509e-255,3.63382528375778,5.96404131469408e-183
ENSCCRG00000082778,ENSCCRG00000011289,hspbp1,hspbp1,8,5,CAJNDQ010000004.1,CAJNDQ010000002.1,312.436289426683,4.46702086582573,2.86226052308507e-22,4.7105957253531,1.6382629752901e-26
ENSCCRG00000048181,ENSCCRG00000043199,arl13a,arl13a,11,11,CAJNDQ010000021.1,CAJNDQ010000036.1,297.857074351393,4.45219390060837,3.25808743867177e-06,5.76441190540667,1.15528496352799e-09
ENSCCRG00000057366,ENSCCRG00000072777,,,5,5,CAJNDQ010000017.1,CAJNDQ010000011.1,368.343693270807,4.41161215279018,7.52940173849809e-14,2.9528416548704,1.05715792644692e-06
ENSCCRG00000025479,ENSCCRG00000041181,,,27,25,CAJNDQ010000007.1,CAJNDQ010000001.1,531.219072808631,4.39084082652557,2.06044795661962e-18,1.91694639554092,0.000107810277234713
ENSCCRG00000080309,ENSCCRG00000076067,fam204a,fam204a,9,7,CAJNDQ010000019.1,CAJNDQ010000049.1,182.33425479125,4.38485342957574,6.49511930458806e-24,3.81297119180445,1.56618547243853e-19
ENSCCRG00000010881,ENSCCRG00000082337,map7d2a,map7d2a,17,18,CAJNDQ010000008.1,CAJNDQ010000016.1,825.06604366497,4.38131447487568,1.98356333894844e-64,1.14654573136178,1.5071826429889e-15
ENSCCRG00000048271,ENSCCRG00000073518,,,6,8,CAJNDQ010000010.1,CAJNDQ010000020.1,1852.60907671256,4.38127995563435,0.000134258784762123,3.20768936692614,0.00756130712664206
ENSCCRG00000072546,ENSCCRG00000071051,cnpy3,cnpy3,7,6,CAJNDQ010000023.1,CAJNDQ010000028.1,1358.87016626762,4.37985793205355,3.76270477166982e-29,3.93167336324302,3.15922734420553e-27
ENSCCRG00000009730,ENSCCRG00000047149,ercc8,ercc8,20,12,CAJNDQ010000018.1,CAJNDQ010000024.1,265.812125335686,4.37540333376621,4.51446221870987e-37,5.51193041446035,8.33118648637453e-35
ENSCCRG00000027089,ENSCCRG00000013079,,,11,11,CAJNDQ010000018.1,CAJNDQ010000024.1,307.701361178672,4.37163918389461,7.66132150886075e-23,4.41440537510062,7.90588910794596e-23
ENSCCRG00000051571,ENSCCRG00000075452,ccl20b,ccl20b,4,4,CAJNDQ010000015.1,CAJNDQ010000041.1,298.495921202788,4.36277648904894,2.74539018635538e-08,2.16529472651194,0.0018059709007161
ENSCCRG00000053377,ENSCCRG00000024093,pglyrp5,pglyrp5,11,4,CAJNDQ010000010.1,CAJNDQ010000020.1,344.127433734439,4.34900063241254,2.89219367963573e-20,4.06467830585133,3.65993999827987e-18
ENSCCRG00000057792,ENSCCRG00000031887,fah,fah,14,21,CAJNDQ010000007.1,CAJNDQ010000001.1,290.717809861407,4.34749168476868,1.94994092209657e-10,1.15508103978625,0.143731057791204
ENSCCRG00000019872,ENSCCRG00000052523,slmapb,slmapb,20,10,CAJNDQ010000012.1,CAJNDQ010000050.1,878.407551817898,4.34507776449225,1.96049157629253e-46,0.810389161974596,0.00457394855296415
ENSCCRG00000032816,ENSCCRG00000019249,,,12,11,CAJNDQ010000042.1,CAJNDQ010000047.1,11755.8514790857,4.34235997219194,2.51135505097137e-91,6.09883830861251,2.30978862827297e-156
ENSCCRG00000048285,ENSCCRG00000022955,,,17,15,CAJNDQ010000007.1,CAJNDQ010000001.1,231.381550065102,4.32377385841978,6.5915952755253e-51,5.478042762279,3.40828541766132e-64
ENSCCRG00000049048,ENSCCRG00000049039,mettl25b,mettl25b,9,9,CAJNDQ010000003.1,CAJNDQ010000048.1,373.896975959301,4.30952133859613,1.49243035983449e-15,5.33172676767464,2.06205532064545e-16
ENSCCRG00000014547,ENSCCRG00000073431,azin1a,azin1a,13,6,CAJNDQ010000003.1,CAJNDQ010000048.1,326.386406566085,4.29237461587744,1.93117641474649e-72,3.3987866284573,4.61738751324371e-48
ENSCCRG00000034385,ENSCCRG00000031234,zgc:158403,zgc:158403,19,19,CAJNDQ010000004.1,CAJNDQ010000002.1,478.886365965103,4.25875316882264,1.08194748218417e-23,1.69569350868503,8.62620175370411e-09
ENSCCRG00000034113,ENSCCRG00000057134,zgc:103692,zgc:103692,9,9,CAJNDQ010000008.1,CAJNDQ010000016.1,765.069800577359,4.23918984204935,2.14442995286889e-33,4.08163906702877,1.21400016335748e-31
ENSCCRG00000069244,ENSCCRG00000015057,ormdl3,ormdl3,4,5,CAJNDQ010000045.1,CAJNDQ010000026.1,347.268251046397,4.23642793053277,4.80963949172515e-41,2.3192221611304,7.89248128817144e-15
ENSCCRG00000002459,ENSCCRG00000036692,,,15,15,CAJNDQ010000007.1,CAJNDQ010000001.1,496.387257609193,4.22805397825408,3.58589820268675e-72,3.43362622308586,3.50355867812999e-45
ENSCCRG00000012384,ENSCCRG00000033927,ANKRD6,ANKRD6,16,18,CAJNDQ010000029.1,CAJNDQ010000035.1,228.176794821274,4.2235853479318,8.83432455324773e-57,4.13568418914133,1.29075446970955e-44
ENSCCRG00000070162,ENSCCRG00000006347,,,7,6,CAJNDQ010000033.1,CAJNDQ010000025.1,226.461125847927,4.21524160071761,9.50340517563301e-17,6.16064856974564,1.98967999143327e-24
ENSCCRG00000080604,ENSCCRG00000061074,plppr2a,plppr2a,14,8,CAJNDQ010000004.1,CAJNDQ010000002.1,595.588905900612,4.19796817068946,5.31063701231489e-84,2.24981900848066,4.67987999274959e-26
ENSCCRG00000011836,ENSCCRG00000065999,znf804a,znf804a,11,5,CAJNDQ010000042.1,CAJNDQ010000047.1,1175.06657539637,4.16705585009052,4.11808121128747e-93,2.29547384549788,1.25899575058523e-70
ENSCCRG00000070274,ENSCCRG00000000785,zgc:91890,zgc:91890,14,5,CAJNDQ010000003.1,CAJNDQ010000048.1,161.547461455502,4.16471671642531,8.01260372610935e-13,2.40056164784834,3.80229534138647e-05
ENSCCRG00000059738,ENSCCRG00000072687,tspan31,tspan31,6,7,CAJNDQ010000012.1,CAJNDQ010000050.1,1797.05474766467,4.13617251438659,3.37836633469858e-19,3.05125948777676,4.29646606880129e-11
ENSCCRG00000038777,ENSCCRG00000021923,,,12,12,CAJNDQ010000003.1,CAJNDQ010000048.1,156.239438743001,4.09479839673203,2.94896971342123e-09,3.77022095239287,4.76220195160853e-08
ENSCCRG00000000241,ENSCCRG00000054175,il20ra,il20ra,8,5,CAJNDQ010000029.1,CAJNDQ010000035.1,166.52901747687,4.05613458372386,5.10061350249048e-34,3.86552782504633,2.18197953556695e-28
ENSCCRG00000079867,ENSCCRG00000068596,pi4kaa,pi4kaa,63,55,CAJNDQ010000033.1,CAJNDQ010000025.1,1854.6777575766,4.05111451639293,4.01876729990422e-32,3.62304864846899,7.68351366703202e-26
ENSCCRG00000046589,ENSCCRG00000006744,,,40,41,CAJNDQ010000045.1,CAJNDQ010000026.1,1708.6639777997,4.03050372651066,1.05207852555556e-66,2.9537864703236,1.20452090623246e-38
ENSCCRG00000026013,ENSCCRG00000018360,dgat2,dgat2,8,9,CAJNDQ010000033.1,CAJNDQ010000025.1,384.851054125897,4.01473087409617,1.49754967881647e-53,2.32002182019584,6.77710956515717e-19
ENSCCRG00000059432,ENSCCRG00000063489,snx10a,snx10a,8,8,CAJNDQ010000032.1,CAJNDQ010000013.1,512.117862280512,4.01432745959917,5.21388630779788e-14,3.25673865333833,1.68463913018205e-09
ENSCCRG00000064393,ENSCCRG00000004428,emg1,emg1,6,13,CAJNDQ010000003.1,CAJNDQ010000048.1,222.160435742611,4.00310440381748,6.57540940476315e-24,4.88287409066539,2.83052880192241e-31
ENSCCRG00000063413,ENSCCRG00000072129,s100v1,s100v1,3,3,CAJNDQ010000003.1,CAJNDQ010000048.1,276.835755095001,3.99855830813717,1.9202903590942e-32,3.29749033257177,2.33559067393383e-22
ENSCCRG00000067882,ENSCCRG00000054473,,,13,14,CAJNDQ010000040.1,CAJNDQ010000027.1,207.152125201905,3.99568283751581,9.78828262857392e-31,2.43179495882509,5.2345441700568e-28
ENSCCRG00000051777,ENSCCRG00000028008,,,24,23,CAJNDQ010000012.1,CAJNDQ010000050.1,203.769868749563,3.93799255412862,6.2103060379073e-41,2.19702881831039,7.57987501154893e-17
ENSCCRG00000073737,ENSCCRG00000069201,ATG7,ATG7,22,23,CAJNDQ010000043.1,CAJNDQ010000014.1,189.197999633739,3.93786953188634,1.66933634867577e-29,4.0119822039513,4.86287239073643e-30
ENSCCRG00000065118,ENSCCRG00000037499,si:dkeyp-114g9.1,si:dkeyp-114g9.1,15,9,CAJNDQ010000029.1,CAJNDQ010000035.1,8617.69373238828,3.91926031670007,6.83472607701414e-42,5.91502748318101,1.26936662757515e-33
ENSCCRG00000009225,ENSCCRG00000011741,zufsp,zufsp,18,13,CAJNDQ010000003.1,CAJNDQ010000048.1,838.221984645007,3.9176911878514,1.13588469608154e-75,1.80170486270247,2.19827169728892e-15
ENSCCRG00000002326,ENSCCRG00000060442,cldni,cldni,4,5,CAJNDQ010000004.1,CAJNDQ010000002.1,532.422528922207,3.90097856123091,1.61611777715066e-12,2.81107939507239,6.33536778430666e-07
ENSCCRG00000075012,ENSCCRG00000004155,,,13,9,CAJNDQ010000010.1,CAJNDQ010000020.1,291.443620286638,3.89397923119438,1.48650074082714e-38,1.44980067751002,2.79967643706877e-13
ENSCCRG00000023053,ENSCCRG00000028133,,,17,17,CAJNDQ010000004.1,CAJNDQ010000002.1,459.18937983953,3.88099011912822,4.28117360421966e-48,1.27201632399741,5.05370734896092e-06
ENSCCRG00000019930,ENSCCRG00000026950,,,3,1,CAJNDQ010000023.1,CAJNDQ010000028.1,454.994372399547,3.87343374595901,1.63573298496203e-05,4.68249582498998,0.00196329746521075
ENSCCRG00000032282,ENSCCRG00000079658,ppa2,ppa2,12,13,CAJNDQ010000023.1,CAJNDQ010000028.1,1136.67470741023,3.87157621853729,2.86226052308507e-22,2.75158194216197,2.05332964469268e-12
ENSCCRG00000028599,ENSCCRG00000059988,ddx23,ddx23,17,16,CAJNDQ010000012.1,CAJNDQ010000050.1,4419.3714137427,3.85920925284396,9.22879980938037e-134,3.32547933080926,2.70544203748567e-101
ENSCCRG00000070598,ENSCCRG00000025788,ap5b1,ap5b1,3,5,CAJNDQ010000043.1,CAJNDQ010000014.1,187.409156757065,3.83872580133152,2.42630983397589e-18,2.87973513791971,3.43748990520219e-12
ENSCCRG00000061738,ENSCCRG00000064592,,,4,2,CAJNDQ010000007.1,CAJNDQ010000001.1,520.617459821539,3.81889394198695,2.7494997411656e-12,2.38027001102104,2.57674254953636e-05
ENSCCRG00000015444,ENSCCRG00000044532,ccng1,ccng1,7,7,CAJNDQ010000021.1,CAJNDQ010000036.1,23336.6097186874,3.81021629936672,1.63924737663554e-174,3.62444550237714,2.41481076167686e-156
ENSCCRG00000060074,ENSCCRG00000073672,,,12,10,CAJNDQ010000021.1,CAJNDQ010000036.1,363.302578729042,3.79905744535493,3.47665915428924e-25,3.22686558112307,8.89807477059751e-19
ENSCCRG00000005399,ENSCCRG00000005547,tra2b,tra2b,9,9,CAJNDQ010000042.1,CAJNDQ010000047.1,2411.76816600019,3.79893273785632,2.67053747276091e-53,3.77864347860526,2.74046209849911e-52
ENSCCRG00000042845,ENSCCRG00000028072,gfap,gfap,10,10,CAJNDQ010000004.1,CAJNDQ010000002.1,431.829327916706,3.78667397312484,1.66160421820991e-32,3.95619017158795,8.22466748998559e-36
ENSCCRG00000003193,ENSCCRG00000004395,,,28,27,CAJNDQ010000045.1,CAJNDQ010000026.1,269.526289499462,3.77911079138662,1.16761426726737e-22,1.21254211621875,0.00148667398406885
ENSCCRG00000071352,ENSCCRG00000047583,,,16,16,CAJNDQ010000029.1,CAJNDQ010000035.1,1695.65716581842,3.76299224278147,1.94649827705524e-34,0.0901918910698002,0.857121671403783
ENSCCRG00000015688,ENSCCRG00000030625,pnhd,pnhd,12,7,CAJNDQ010000022.1,CAJNDQ010000030.1,165.312761232523,3.75189014124852,1.73227451292439e-07,2.06027173093292,0.0226627460153061
ENSCCRG00000001780,ENSCCRG00000064200,,,27,11,CAJNDQ010000022.1,CAJNDQ010000030.1,469.381793416338,3.75111717407762,1.21507117637228e-05,3.36882620683332,0.000117517016748269
ENSCCRG00000029124,ENSCCRG00000028587,,,13,16,CAJNDQ010000039.1,CAJNDQ010000046.1,392.950028130317,3.73364914440066,8.47434617614826e-14,1.39649190173246,0.00756620832934316
ENSCCRG00000034512,ENSCCRG00000006652,,,37,37,CAJNDQ010000042.1,CAJNDQ010000047.1,227.479343597439,3.72127682573772,4.29462744310583e-14,3.00955779960287,0.00458602850884504
ENSCCRG00000057469,ENSCCRG00000016653,unc93b1,unc93b1,15,13,CAJNDQ010000023.1,CAJNDQ010000028.1,488.287518379454,3.72078063739885,6.06474945421836e-63,3.82049442554703,1.00468817181832e-73
ENSCCRG00000069522,ENSCCRG00000044533,tmem26b,tmem26b,7,6,CAJNDQ010000045.1,CAJNDQ010000026.1,280.315755556932,3.72071643762075,0.0161927496768777,4.14222855654961,0.000292551790494919
ENSCCRG00000063002,ENSCCRG00000002911,,,9,4,CAJNDQ010000004.1,CAJNDQ010000002.1,1337.34378522553,3.71703892335932,2.73040766499357e-61,4.07713773331296,1.60942521783316e-72
ENSCCRG00000028135,ENSCCRG00000040007,pigu,pigu,12,13,CAJNDQ010000017.1,CAJNDQ010000011.1,706.220264268464,3.70348749510241,1.18784627774628e-67,2.34875273442559,1.80997039242709e-41
ENSCCRG00000039020,ENSCCRG00000019075,parp1,parp1,24,27,CAJNDQ010000029.1,CAJNDQ010000035.1,2140.23905076169,3.68698725342046,8.65289292873593e-76,3.15702924395542,2.10355421135817e-55
ENSCCRG00000019853,ENSCCRG00000019807,DYRK4,DYRK4,15,15,CAJNDQ010000034.1,CAJNDQ010000038.1,152.446822280091,3.65197146917077,1.24571107025395e-07,0.153530170723098,0.854534557215024
ENSCCRG00000051273,ENSCCRG00000002052,lnpk,lnpk,18,14,CAJNDQ010000017.1,CAJNDQ010000011.1,665.864287036513,3.65040691961176,1.98465735719181e-53,4.71188640791329,6.93524192110344e-90
ENSCCRG00000066010,ENSCCRG00000033226,krr1,krr1,10,11,CAJNDQ010000037.1,CAJNDQ010000009.1,468.342255443856,3.63887304945687,3.40118391085193e-39,3.76323564228341,6.37758053369205e-42
ENSCCRG00000032172,ENSCCRG00000011094,stip1,stip1,14,14,CAJNDQ010000008.1,CAJNDQ010000016.1,1608.57065091534,3.61444405337191,9.17463898938407e-29,3.10725785825329,1.54746707129963e-21
ENSCCRG00000011331,ENSCCRG00000014957,DPY19L3,DPY19L3,20,20,CAJNDQ010000007.1,CAJNDQ010000001.1,268.77390486857,3.61268181632654,9.27412817474198e-31,4.30403241715149,4.55583820311039e-42
ENSCCRG00000062810,ENSCCRG00000011040,insig1,insig1,6,6,CAJNDQ010000007.1,CAJNDQ010000001.1,318.564856092997,3.60524929558222,6.85131027964938e-23,2.43144331771498,1.27285533113716e-10
ENSCCRG00000078741,ENSCCRG00000062971,zgc:113054,zgc:113054,11,11,CAJNDQ010000017.1,CAJNDQ010000011.1,175.940519821299,3.59471124258267,1.46133373192923e-19,2.9790488306033,2.25302233060685e-14
ENSCCRG00000003704,ENSCCRG00000072550,,,25,25,CAJNDQ010000044.1,CAJNDQ010000006.1,428.261413100123,3.5907474052503,5.35557500581606e-09,-0.0671994098884402,0.948001431701284
ENSCCRG00000024971,ENSCCRG00000016117,taf11,taf11,4,13,CAJNDQ010000012.1,CAJNDQ010000050.1,771.529250998742,3.58126451552089,4.27278920317107e-53,3.0968641263177,3.60193519196299e-40
ENSCCRG00000025615,ENSCCRG00000069128,maip1,maip1,6,6,CAJNDQ010000042.1,CAJNDQ010000047.1,187.370588617084,3.56277668084757,2.89670848636414e-27,3.48562527236438,5.05752137526656e-29
ENSCCRG00000077361,ENSCCRG00000018408,HS3ST1,HS3ST1,3,4,CAJNDQ010000021.1,CAJNDQ010000036.1,332.243431377819,3.55464502098399,5.11816957873652e-18,2.81109116150574,7.26101947203495e-12
ENSCCRG00000019057,ENSCCRG00000056635,nat10,nat10,35,30,CAJNDQ010000010.1,CAJNDQ010000020.1,1048.40110256882,3.54950147704392,4.11867922807153e-43,2.48779541330684,3.40101668541574e-22
ENSCCRG00000034180,ENSCCRG00000054796,kcnk6,kcnk6,3,3,CAJNDQ010000010.1,CAJNDQ010000020.1,1515.92508317028,3.54918318638557,5.44394825146766e-38,3.43804662540757,2.99206809721618e-32
ENSCCRG00000080302,ENSCCRG00000010452,rnd1a,rnd1a,5,5,CAJNDQ010000012.1,CAJNDQ010000050.1,311.952292659733,3.54413658511528,1.52849895109065e-16,1.81531712925285,5.73372579197934e-05
ENSCCRG00000014670,ENSCCRG00000047532,,,30,27,CAJNDQ010000034.1,CAJNDQ010000038.1,724.184555159336,3.54230830178912,8.67850477883812e-16,2.81500796689355,2.34945510423096e-10
ENSCCRG00000047262,ENSCCRG00000006030,,,15,7,CAJNDQ010000019.1,CAJNDQ010000049.1,253.774271580335,3.52254028947828,9.88785527798466e-18,2.62329055679387,7.22964268103328e-11
ENSCCRG00000055258,ENSCCRG00000017239,tmem223,tmem223,2,3,CAJNDQ010000039.1,CAJNDQ010000046.1,251.810302514259,3.49959167765855,1.84263420646796e-06,3.14392513998315,2.27418352149946e-05
ENSCCRG00000073478,ENSCCRG00000082047,sh3bgr,sh3bgr,17,13,CAJNDQ010000040.1,CAJNDQ010000027.1,633.643958811421,3.49429729852016,2.55137447462684e-36,2.53054174013321,3.87327727951223e-20
ENSCCRG00000056806,ENSCCRG00000057942,lgmn,lgmn,14,14,CAJNDQ010000019.1,CAJNDQ010000049.1,3403.46834579422,3.48736745179808,5.6545560614841e-118,0.789439324145474,1.36334123217141e-07
ENSCCRG00000068989,ENSCCRG00000030796,heca,heca,7,5,CAJNDQ010000029.1,CAJNDQ010000035.1,855.727223951111,3.47218904639124,6.03352393085937e-37,3.43339261184863,4.27370023015348e-36
ENSCCRG00000022641,ENSCCRG00000020973,zdhhc15b,zdhhc15b,12,12,CAJNDQ010000021.1,CAJNDQ010000036.1,431.446530048483,3.46429773850985,3.96622763279428e-42,3.0645966642042,2.6057959117002e-35
ENSCCRG00000041508,ENSCCRG00000006466,,,18,18,CAJNDQ010000008.1,CAJNDQ010000016.1,202.501249311921,3.45710383564949,2.01006825490101e-06,4.22234923716463,2.42170493060215e-08
ENSCCRG00000031037,ENSCCRG00000037792,gcfc2,gcfc2,25,19,CAJNDQ010000005.1,CAJNDQ010000031.1,1084.13449887981,3.45164862308659,7.15052176331502e-80,3.66971974188865,2.4435163194661e-89
ENSCCRG00000007205,ENSCCRG00000003051,asphd2,asphd2,6,5,CAJNDQ010000018.1,CAJNDQ010000024.1,283.320578645196,3.44270944564312,9.48731687108134e-10,2.54618028228814,2.56097186074827e-06
ENSCCRG00000003575,ENSCCRG00000079075,si:ch211-79k12.1,si:ch211-79k12.1,8,11,CAJNDQ010000003.1,CAJNDQ010000048.1,218.688119924727,3.4003370599667,1.45958488664415e-07,3.05322391388522,3.25226884085901e-06
ENSCCRG00000040660,ENSCCRG00000039031,ADAMTS9,ADAMTS9,29,39,CAJNDQ010000043.1,CAJNDQ010000014.1,597.628498753728,3.39906569181285,1.33792482301392e-49,1.89852418668434,1.00054296141503e-17
ENSCCRG00000004856,ENSCCRG00000022938,serpine2,serpine2,9,10,CAJNDQ010000040.1,CAJNDQ010000027.1,1536.78790706818,3.39894893098959,1.1012805621411e-35,1.01375720545373,0.000627635595828045
ENSCCRG00000068915,ENSCCRG00000061053,,,6,6,CAJNDQ010000042.1,CAJNDQ010000047.1,579.4695558578,3.39517370842605,3.62437598966001e-05,4.07223580834566,1.68746190464263e-05
ENSCCRG00000073713,ENSCCRG00000075555,,,3,5,CAJNDQ010000012.1,CAJNDQ010000050.1,251.416190976632,3.3934523288546,0.000178433239706683,3.23201510751831,0.000465681706755089
ENSCCRG00000062151,ENSCCRG00000001705,rad1,rad1,17,4,CAJNDQ010000040.1,CAJNDQ010000027.1,234.300477610931,3.38476078580183,1.53403086438463e-24,3.46385155624814,1.21700105672591e-22
ENSCCRG00000051143,ENSCCRG00000069176,mmab,mmab,10,10,CAJNDQ010000008.1,CAJNDQ010000016.1,789.580936024,3.38037328568854,4.29716175177898e-34,2.47161760967773,9.12045427381266e-19
ENSCCRG00000063176,ENSCCRG00000018042,trim105,trim105,8,9,CAJNDQ010000021.1,CAJNDQ010000036.1,213.994037386322,3.37666751213199,2.54653374080604e-24,2.40484717961606,1.00602162715704e-13
ENSCCRG00000068688,ENSCCRG00000080663,dazap1,dazap1,13,13,CAJNDQ010000043.1,CAJNDQ010000014.1,467.232475668745,3.37606103394753,6.50276316279705e-58,2.26726624161097,3.25342094114714e-28
ENSCCRG00000021747,ENSCCRG00000011115,znf330,znf330,13,10,CAJNDQ010000023.1,CAJNDQ010000028.1,405.423620869746,3.36022954881696,1.01375925354161e-28,3.11139604520089,1.40033160192451e-24
ENSCCRG00000023673,ENSCCRG00000025347,ada2a,ada2a,10,10,CAJNDQ010000034.1,CAJNDQ010000038.1,278.797369846358,3.36004398603904,4.99426555372823e-24,3.97593306607874,3.72323352659672e-29
ENSCCRG00000045526,ENSCCRG00000063857,mrpl28,mrpl28,7,7,CAJNDQ010000040.1,CAJNDQ010000027.1,219.440630556324,3.3577362691522,3.52456169929424e-49,2.32513736534538,1.99619341450574e-29
ENSCCRG00000060275,ENSCCRG00000035652,ST3GAL1,ST3GAL1,8,9,CAJNDQ010000032.1,CAJNDQ010000013.1,264.336378669887,3.34727236558577,2.75497210844158e-33,2.17787437254506,5.41591099605211e-16
ENSCCRG00000054408,ENSCCRG00000034129,ino80b,ino80b,6,7,CAJNDQ010000007.1,CAJNDQ010000001.1,464.359408821383,3.29556006349816,2.9349140290738e-19,4.11384037501416,2.80110625016742e-27
ENSCCRG00000079768,ENSCCRG00000049690,,,9,8,CAJNDQ010000042.1,CAJNDQ010000047.1,198.208509339436,3.29545611850965,8.77272662352252e-10,1.74784748641373,0.000983641598260119
ENSCCRG00000071782,ENSCCRG00000045979,foxh1,foxh1,4,4,CAJNDQ010000045.1,CAJNDQ010000026.1,1532.30874522087,3.29488367527782,3.70041314723183e-20,2.36273537818924,0.158856446026277
ENSCCRG00000065901,ENSCCRG00000060479,,,15,16,CAJNDQ010000043.1,CAJNDQ010000014.1,202.495866441779,3.29083893205653,0.0163550104806696,4.29027493412633,0.00167342061647332
ENSCCRG00000039887,ENSCCRG00000021797,,,31,30,CAJNDQ010000033.1,CAJNDQ010000025.1,818.652003824457,3.28061821540073,1.47095015906168e-15,4.36593654953912,4.04555430704872e-26
ENSCCRG00000018824,ENSCCRG00000013969,ess2,ess2,19,12,CAJNDQ010000033.1,CAJNDQ010000025.1,666.195955140283,3.27263312455705,6.24723212130179e-65,2.92535980231967,3.64733685973993e-58
ENSCCRG00000078671,ENSCCRG00000027417,dnajb13,dnajb13,16,9,CAJNDQ010000033.1,CAJNDQ010000025.1,171.730360345532,3.24325772283887,3.28138686060379e-12,2.69138160283693,4.18300454659373e-09
ENSCCRG00000044049,ENSCCRG00000044186,appb,appb,17,17,CAJNDQ010000042.1,CAJNDQ010000047.1,490.682323081664,3.24094691023885,3.97608876879903e-30,1.66934536943019,5.44252590242495e-09
ENSCCRG00000035885,ENSCCRG00000023341,utp6,utp6,19,20,CAJNDQ010000017.1,CAJNDQ010000011.1,780.08499259868,3.21922127592711,8.78867397974977e-31,3.37472213378719,6.80386166737981e-33
ENSCCRG00000028513,ENSCCRG00000028738,mus81,mus81,19,14,CAJNDQ010000007.1,CAJNDQ010000001.1,410.180594959735,3.2187420928408,6.44049360731042e-40,3.87499105610105,4.71144476374972e-50
ENSCCRG00000026837,ENSCCRG00000000972,,,13,11,CAJNDQ010000012.1,CAJNDQ010000050.1,271.412002308313,3.2179954359998,8.48341941005025e-07,3.6157704677007,3.12526620491884e-08
ENSCCRG00000039776,ENSCCRG00000029139,rufy3,rufy3,19,19,CAJNDQ010000008.1,CAJNDQ010000016.1,667.627212496149,3.19719564569586,3.76621199588304e-51,1.06607716218742,1.02419360665058e-06
ENSCCRG00000035888,ENSCCRG00000040595,,,20,13,CAJNDQ010000005.1,CAJNDQ010000031.1,572.319754134657,3.19627340223456,4.53517718620228e-45,0.248169349457161,0.413468380860113
ENSCCRG00000081966,ENSCCRG00000008310,,,34,26,CAJNDQ010000019.1,CAJNDQ010000049.1,188.994712905687,3.18948726592077,6.05080283870653e-10,0.0239314071070922,0.976709131276503
ENSCCRG00000031991,ENSCCRG00000031052,,,20,21,CAJNDQ010000034.1,CAJNDQ010000038.1,207.96677495209,3.18820109369027,6.27794334931145e-16,1.1302157424402,0.00666479057271299
ENSCCRG00000014411,ENSCCRG00000051412,map3k20a,map3k20a,13,13,CAJNDQ010000017.1,CAJNDQ010000011.1,276.346674294322,3.18188294720534,1.36709601050075e-06,2.37624456558771,0.000449672851238337
