Gene stable ID	Common carp gene name	Gene name	Common carp gene stable ID	Common carp orthology confidence [0 low, 1 high]	Common carp homology type
ENSDARG00000043643	ehbp1	ehbp1	ENSCCRG00000022494	1	ortholog_one2many
ENSDARG00000043643	ehbp1	ehbp1	ENSCCRG00000072862	1	ortholog_one2many
ENSDARG00000034309	cox10	cox10	ENSCCRG00000068797	1	ortholog_one2many
ENSDARG00000034309	cox10	cox10	ENSCCRG00000058563	1	ortholog_one2many
ENSDARG00000002285	mcoln1a	mcoln1a	ENSCCRG00000052416	1	ortholog_one2many
ENSDARG00000002285	mcoln1a	mcoln1a	ENSCCRG00000041335	1	ortholog_one2many
ENSDARG00000060991	mief1	mief1	ENSCCRG00000050462	1	ortholog_one2many
ENSDARG00000060991	mief1	mief1	ENSCCRG00000078221	1	ortholog_one2many
ENSDARG00000016598	ckmt1	ckmt1	ENSCCRG00000048083	1	ortholog_one2many
ENSDARG00000016598	ckmt1	ckmt1	ENSCCRG00000046739	1	ortholog_one2many
ENSDARG00000011605	dennd6b	dennd6b	ENSCCRG00000005996	1	ortholog_one2many
ENSDARG00000011605	dennd6b	dennd6b	ENSCCRG00000029070	1	ortholog_one2many
ENSDARG00000075441	vwa2	vwa2	ENSCCRG00000066759	1	ortholog_one2many
ENSDARG00000075441	vwa2	vwa2	ENSCCRG00000057712	1	ortholog_one2many
ENSDARG00000045541	gcc1	gcc1	ENSCCRG00000029079	1	ortholog_one2many
ENSDARG00000045541	gcc1	gcc1	ENSCCRG00000065502	1	ortholog_one2many
ENSDARG00000006283	waslb	waslb	ENSCCRG00000005466	1	ortholog_one2many
ENSDARG00000006283	waslb	waslb	ENSCCRG00000038750	1	ortholog_one2many
ENSDARG00000007149	l1cama	l1cama	ENSCCRG00000017463	1	ortholog_one2many
ENSDARG00000007149	l1cama	l1cama	ENSCCRG00000045759	1	ortholog_one2many
ENSDARG00000055429	KAT6B	KAT6B	ENSCCRG00000073616	1	ortholog_one2many
ENSDARG00000055429	KAT6B	KAT6B	ENSCCRG00000076159	1	ortholog_one2many
ENSDARG00000003749	polb	polb	ENSCCRG00000058760	1	ortholog_one2many
ENSDARG00000003749	polb	polb	ENSCCRG00000053825	1	ortholog_one2many
ENSDARG00000078807	paxx	paxx	ENSCCRG00000077878	1	ortholog_one2many
ENSDARG00000078807	paxx	paxx	ENSCCRG00000076130	1	ortholog_one2many
ENSDARG00000041602	mmadhca	mmadhca	ENSCCRG00000035622	1	ortholog_one2many
ENSDARG00000041602	mmadhca	mmadhca	ENSCCRG00000057539	1	ortholog_one2many
ENSDARG00000058011	arxa	arxa	ENSCCRG00000014710	1	ortholog_one2many
ENSDARG00000058011	arxa	arxa	ENSCCRG00000064455	1	ortholog_one2many
ENSDARG00000060854	kctd3	kctd3	ENSCCRG00000003904	1	ortholog_one2many
ENSDARG00000060854	kctd3	kctd3	ENSCCRG00000051349	1	ortholog_one2many
ENSDARG00000016721	sdha	sdha	ENSCCRG00000057684	1	ortholog_one2many
ENSDARG00000016721	sdha	sdha	ENSCCRG00000062819	1	ortholog_one2many
ENSDARG00000088318	ubap2a	ubap2a	ENSCCRG00000003198	1	ortholog_one2many
ENSDARG00000088318	ubap2a	ubap2a	ENSCCRG00000011916	1	ortholog_one2many
ENSDARG00000043986	setd6	setd6	ENSCCRG00000030549	1	ortholog_one2many
ENSDARG00000043986	setd6	setd6	ENSCCRG00000046514	1	ortholog_one2many
ENSDARG00000013207	zeb1b	zeb1b	ENSCCRG00000022405	1	ortholog_one2many
ENSDARG00000013207	zeb1b	zeb1b	ENSCCRG00000056266	1	ortholog_one2many
ENSDARG00000037097	slc7a2	slc7a2	ENSCCRG00000063327	1	ortholog_one2many
ENSDARG00000037097	slc7a2	slc7a2	ENSCCRG00000069474	1	ortholog_one2many
ENSDARG00000011246	krr1	krr1	ENSCCRG00000066010	1	ortholog_one2many
ENSDARG00000011246	krr1	krr1	ENSCCRG00000033226	1	ortholog_one2many
ENSDARG00000015998	wdhd1	wdhd1	ENSCCRG00000075583	1	ortholog_one2many
ENSDARG00000015998	wdhd1	wdhd1	ENSCCRG00000003949	1	ortholog_one2many
ENSDARG00000018968	acvr1ba	acvr1ba	ENSCCRG00000047442	1	ortholog_one2many
ENSDARG00000018968	acvr1ba	acvr1ba	ENSCCRG00000046947	1	ortholog_one2many
ENSDARG00000068820	h2az2a	h2az2a	ENSCCRG00000051659	1	ortholog_one2many
ENSDARG00000068820	h2az2a	h2az2a	ENSCCRG00000056776	1	ortholog_one2many
ENSDARG00000043404	rpp21	rpp21	ENSCCRG00000066950	1	ortholog_one2many
ENSDARG00000043404	rpp21	rpp21	ENSCCRG00000008861	1	ortholog_one2many
ENSDARG00000068822	purba	purba	ENSCCRG00000032514	1	ortholog_one2many
ENSDARG00000068822	purba	purba	ENSCCRG00000016891	1	ortholog_one2many
ENSDARG00000003449	pde10a	pde10a	ENSCCRG00000072605	1	ortholog_one2many
ENSDARG00000003449	pde10a	pde10a	ENSCCRG00000068909	1	ortholog_one2many
ENSDARG00000091215	rpz2	rpz2	ENSCCRG00000073194	1	ortholog_one2many
ENSDARG00000091215	rpz2	rpz2	ENSCCRG00000072743	1	ortholog_one2many
ENSDARG00000070600	dyrk3	dyrk3	ENSCCRG00000054155	1	ortholog_one2many
ENSDARG00000070600	dyrk3	dyrk3	ENSCCRG00000067331	1	ortholog_one2many
ENSDARG00000021346	pdhb	pdhb	ENSCCRG00000069793	1	ortholog_one2many
ENSDARG00000021346	pdhb	pdhb	ENSCCRG00000077318	1	ortholog_one2many
ENSDARG00000008818	hsf1	hsf1	ENSCCRG00000013317	1	ortholog_one2many
ENSDARG00000008818	hsf1	hsf1	ENSCCRG00000026946	1	ortholog_one2many
ENSDARG00000002971	phc1	phc1	ENSCCRG00000041922	1	ortholog_one2many
ENSDARG00000002971	phc1	phc1	ENSCCRG00000005225	1	ortholog_one2many
ENSDARG00000005057	dimt1l	dimt1l	ENSCCRG00000069840	1	ortholog_one2many
ENSDARG00000005057	dimt1l	dimt1l	ENSCCRG00000019513	1	ortholog_one2many
ENSDARG00000077710	nlgn1	nlgn1	ENSCCRG00000071343	1	ortholog_one2many
ENSDARG00000077710	nlgn1	nlgn1	ENSCCRG00000065438	1	ortholog_one2many
ENSDARG00000016085	mbnl3	mbnl3	ENSCCRG00000074541	1	ortholog_one2many
ENSDARG00000016085	mbnl3	mbnl3	ENSCCRG00000008862	1	ortholog_one2many
ENSDARG00000008757	entpd6	entpd6	ENSCCRG00000003409	1	ortholog_one2many
ENSDARG00000008757	entpd6	entpd6	ENSCCRG00000072847	1	ortholog_one2many
ENSDARG00000075141		gprc5bb	ENSCCRG00000070687	0	ortholog_one2many
ENSDARG00000075141	gprc5bb	gprc5bb	ENSCCRG00000055467	1	ortholog_one2many
ENSDARG00000101540	fgf3	fgf3	ENSCCRG00000004557	1	ortholog_one2many
ENSDARG00000101540	fgf3	fgf3	ENSCCRG00000078069	1	ortholog_one2many
ENSDARG00000018726	slco3a1a	slco3a1a	ENSCCRG00000026671	1	ortholog_one2many
ENSDARG00000018726	slco3a1a	slco3a1a	ENSCCRG00000026680	1	ortholog_one2many
ENSDARG00000062457	las1l	las1l	ENSCCRG00000081776	1	ortholog_one2many
ENSDARG00000062457	las1l	las1l	ENSCCRG00000047517	1	ortholog_one2many
ENSDARG00000040186	fam210ab	fam210ab	ENSCCRG00000035323	1	ortholog_one2many
ENSDARG00000040186	fam210ab	fam210ab	ENSCCRG00000035348	1	ortholog_one2many
ENSDARG00000005561	gfm2	gfm2	ENSCCRG00000057540	1	ortholog_one2many
ENSDARG00000005561	gfm2	gfm2	ENSCCRG00000073938	1	ortholog_one2many
ENSDARG00000052103	dtymk	dtymk	ENSCCRG00000021789	1	ortholog_one2many
ENSDARG00000052103	dtymk	dtymk	ENSCCRG00000062785	1	ortholog_one2many
ENSDARG00000104314	nrg1	nrg1	ENSCCRG00000009709	1	ortholog_one2many
ENSDARG00000104314	nrg1	nrg1	ENSCCRG00000066021	1	ortholog_one2many
ENSDARG00000018206	nck2a	nck2a	ENSCCRG00000013985	1	ortholog_one2many
ENSDARG00000018206	nck2a	nck2a	ENSCCRG00000082278	1	ortholog_one2many
ENSDARG00000099339	pacsin3	pacsin3	ENSCCRG00000009284	1	ortholog_one2many
ENSDARG00000099339	pacsin3	pacsin3	ENSCCRG00000021727	1	ortholog_one2many
ENSDARG00000035148	orai2	orai2	ENSCCRG00000071195	1	ortholog_one2many
ENSDARG00000035148	orai2	orai2	ENSCCRG00000039011	1	ortholog_one2many
ENSDARG00000104108	slco1d1	slco1d1	ENSCCRG00000014135	1	ortholog_one2many
ENSDARG00000104108	slco1d1	slco1d1	ENSCCRG00000033677	1	ortholog_one2many
ENSDARG00000104108	slco1d1	slco1d1	ENSCCRG00000054921	1	ortholog_one2many
ENSDARG00000104108	slco1d1	slco1d1	ENSCCRG00000014278	1	ortholog_one2many
ENSDARG00000042332	plin2	plin2	ENSCCRG00000047866	1	ortholog_one2many
ENSDARG00000042332	plin2	plin2	ENSCCRG00000078256	1	ortholog_one2many
ENSDARG00000037091	asah1a	asah1a	ENSCCRG00000001872	1	ortholog_one2many
ENSDARG00000037091	asah1a	asah1a	ENSCCRG00000068202	1	ortholog_one2many
ENSDARG00000059817	mtmr12	mtmr12	ENSCCRG00000023838	1	ortholog_one2many
ENSDARG00000059817	mtmr12	mtmr12	ENSCCRG00000025942	1	ortholog_one2many
ENSDARG00000036903	irak1bp1	irak1bp1	ENSCCRG00000053627	1	ortholog_one2many
ENSDARG00000036903	irak1bp1	irak1bp1	ENSCCRG00000024498	1	ortholog_one2many
ENSDARG00000017220	otud7b	otud7b	ENSCCRG00000062979	1	ortholog_one2many
ENSDARG00000017220	otud7b	otud7b	ENSCCRG00000022268	1	ortholog_one2many
ENSDARG00000029463	asap1a	asap1a	ENSCCRG00000020925	1	ortholog_one2many
ENSDARG00000029463	asap1a	asap1a	ENSCCRG00000014650	1	ortholog_one2many
ENSDARG00000075593	trim71	trim71	ENSCCRG00000074866	1	ortholog_one2many
ENSDARG00000075593	trim71	trim71	ENSCCRG00000063964	1	ortholog_one2many
ENSDARG00000019556	clcn7	clcn7	ENSCCRG00000047999	1	ortholog_one2many
ENSDARG00000019556	clcn7	clcn7	ENSCCRG00000000391	1	ortholog_one2many
ENSDARG00000045131	id4	id4	ENSCCRG00000065440	1	ortholog_one2many
ENSDARG00000045131	id4	id4	ENSCCRG00000061985	1	ortholog_one2many
ENSDARG00000032653	sinhcaf	sinhcaf	ENSCCRG00000053436	1	ortholog_one2many
ENSDARG00000032653	sinhcaf	sinhcaf	ENSCCRG00000070179	1	ortholog_one2many
ENSDARG00000039390	sdhaf4	sdhaf4	ENSCCRG00000064793	1	ortholog_one2many
ENSDARG00000039390	sdhaf4	sdhaf4	ENSCCRG00000062363	1	ortholog_one2many
ENSDARG00000033604	lrpap1	lrpap1	ENSCCRG00000012516	1	ortholog_one2many
ENSDARG00000033604	lrpap1	lrpap1	ENSCCRG00000032124	1	ortholog_one2many
ENSDARG00000044574	rbms3	rbms3	ENSCCRG00000072704	1	ortholog_one2many
ENSDARG00000044574	rbms3	rbms3	ENSCCRG00000069859	1	ortholog_one2many
ENSDARG00000060687	chd2	chd2	ENSCCRG00000026731	1	ortholog_one2many
ENSDARG00000060687	chd2	chd2	ENSCCRG00000026693	1	ortholog_one2many
ENSDARG00000033855	cnot9	cnot9	ENSCCRG00000041798	1	ortholog_one2many
ENSDARG00000033855	cnot9	cnot9	ENSCCRG00000027911	1	ortholog_one2many
ENSDARG00000021059	alas1	alas1	ENSCCRG00000047361	1	ortholog_one2many
ENSDARG00000021059	alas1	alas1	ENSCCRG00000057334	1	ortholog_one2many
ENSDARG00000038882	smc4	smc4	ENSCCRG00000017662	1	ortholog_one2many
ENSDARG00000038882	smc4	smc4	ENSCCRG00000017523	1	ortholog_one2many
ENSDARG00000062152	chaf1a	chaf1a	ENSCCRG00000042613	1	ortholog_one2many
ENSDARG00000062152	chaf1a	chaf1a	ENSCCRG00000043451	1	ortholog_one2many
ENSDARG00000105206	HMGCR	hmgcrb	ENSCCRG00000029267	0	ortholog_one2many
ENSDARG00000105206	hmgcrb	hmgcrb	ENSCCRG00000024409	1	ortholog_one2many
ENSDARG00000042623	acbd3	acbd3	ENSCCRG00000036992	1	ortholog_one2many
ENSDARG00000042623	acbd3	acbd3	ENSCCRG00000030468	1	ortholog_one2many
ENSDARG00000054454	epha4a	epha4a	ENSCCRG00000078510	1	ortholog_one2many
ENSDARG00000054454	epha4a	epha4a	ENSCCRG00000081582	1	ortholog_one2many
ENSDARG00000037261	mtap	mtap	ENSCCRG00000069476	1	ortholog_one2many
ENSDARG00000037261	mtap	mtap	ENSCCRG00000064877	1	ortholog_one2many
ENSDARG00000042319	cdca4	cdca4	ENSCCRG00000076594	1	ortholog_one2many
ENSDARG00000042319	cdca4	cdca4	ENSCCRG00000065990	1	ortholog_one2many
ENSDARG00000105112	ntn1a	ntn1a	ENSCCRG00000075245	1	ortholog_one2many
ENSDARG00000105112	ntn1a	ntn1a	ENSCCRG00000080081	1	ortholog_one2many
ENSDARG00000031637	pan3	pan3	ENSCCRG00000041721	1	ortholog_one2many
ENSDARG00000031637	pan3	pan3	ENSCCRG00000027699	1	ortholog_one2many
ENSDARG00000069763	etv5a	etv5a	ENSCCRG00000022524	1	ortholog_one2many
ENSDARG00000069763	etv5a	etv5a	ENSCCRG00000010422	1	ortholog_one2many
ENSDARG00000057323	e2f8	e2f8	ENSCCRG00000055364	1	ortholog_one2many
ENSDARG00000057323	e2f8	e2f8	ENSCCRG00000000111	1	ortholog_one2many
ENSDARG00000033999	cyp26a1	cyp26a1	ENSCCRG00000019654	1	ortholog_one2many
ENSDARG00000033999	cyp26a1	cyp26a1	ENSCCRG00000037048	1	ortholog_one2many
ENSDARG00000017199	elp2	elp2	ENSCCRG00000009307	1	ortholog_one2many
ENSDARG00000017199	elp2	elp2	ENSCCRG00000040164	1	ortholog_one2many
ENSDARG00000011613	rbm39a	rbm39a	ENSCCRG00000059102	1	ortholog_one2many
ENSDARG00000011613	rbm39a	rbm39a	ENSCCRG00000002686	1	ortholog_one2many
ENSDARG00000000837	snx9a	snx9a	ENSCCRG00000041673	1	ortholog_one2many
ENSDARG00000000837	snx9a	snx9a	ENSCCRG00000008760	1	ortholog_one2many
ENSDARG00000060041	lig1	lig1	ENSCCRG00000044155	1	ortholog_one2many
ENSDARG00000060041	lig1	lig1	ENSCCRG00000000733	1	ortholog_one2many
ENSDARG00000006065	znf385b	znf385b	ENSCCRG00000009782	1	ortholog_one2many
ENSDARG00000006065	znf385b	znf385b	ENSCCRG00000000929	1	ortholog_one2many
ENSDARG00000051921	slc30a5	slc30a5	ENSCCRG00000040519	1	ortholog_one2many
ENSDARG00000051921	slc30a5	slc30a5	ENSCCRG00000027298	1	ortholog_one2many
ENSDARG00000062258	armc8	armc8	ENSCCRG00000031008	1	ortholog_one2many
ENSDARG00000062258	armc8	armc8	ENSCCRG00000023590	1	ortholog_one2many
ENSDARG00000039062	morn4	morn4	ENSCCRG00000001790	1	ortholog_one2many
ENSDARG00000039062	morn4	morn4	ENSCCRG00000074100	1	ortholog_one2many
ENSDARG00000051916	cdk7	cdk7	ENSCCRG00000032487	1	ortholog_one2many
ENSDARG00000051916	cdk7	cdk7	ENSCCRG00000075825	1	ortholog_one2many
ENSDARG00000101144	zdhhc13	zdhhc13	ENSCCRG00000019248	1	ortholog_one2many
ENSDARG00000101144	zdhhc13	zdhhc13	ENSCCRG00000079798	1	ortholog_one2many
ENSDARG00000021647	gnai1	gnai1	ENSCCRG00000033760	1	ortholog_one2many
ENSDARG00000021647	gnai1	gnai1	ENSCCRG00000078709	1	ortholog_one2many
ENSDARG00000002682	tbcela	tbcela	ENSCCRG00000004721	1	ortholog_one2many
ENSDARG00000002682	tbcela	tbcela	ENSCCRG00000057010	1	ortholog_one2many
ENSDARG00000096095	buc	buc	ENSCCRG00000028166	1	ortholog_one2many
ENSDARG00000096095	buc	buc	ENSCCRG00000061226	1	ortholog_one2many
ENSDARG00000010002	gna11a	gna11a	ENSCCRG00000066289	1	ortholog_one2many
ENSDARG00000010002	gna11a	gna11a	ENSCCRG00000042299	1	ortholog_one2many
ENSDARG00000100825	calm3a	calm3a	ENSCCRG00000017811	1	ortholog_one2many
ENSDARG00000100825	calm3a	calm3a	ENSCCRG00000077426	1	ortholog_one2many
ENSDARG00000055151	smyd2a	smyd2a	ENSCCRG00000033331	1	ortholog_one2many
ENSDARG00000055151	smyd2a	smyd2a	ENSCCRG00000026022	1	ortholog_one2many
ENSDARG00000042187	smek1	smek1	ENSCCRG00000046271	1	ortholog_one2many
ENSDARG00000042187	smek1	smek1	ENSCCRG00000039804	1	ortholog_one2many
ENSDARG00000060785	pcnx4	pcnx4	ENSCCRG00000051192	1	ortholog_one2many
ENSDARG00000060785	pcnx4	pcnx4	ENSCCRG00000044409	1	ortholog_one2many
ENSDARG00000098296	gnsb	gnsb	ENSCCRG00000029547	1	ortholog_one2many
ENSDARG00000098296	gnsb	gnsb	ENSCCRG00000037214	1	ortholog_one2many
ENSDARG00000061736	ANK3	ANK3	ENSCCRG00000054685	1	ortholog_one2many
ENSDARG00000061736	ANK3	ANK3	ENSCCRG00000031381	1	ortholog_one2many
ENSDARG00000001210	arl14ep	arl14ep	ENSCCRG00000065177	1	ortholog_one2many
ENSDARG00000001210	arl14ep	arl14ep	ENSCCRG00000016675	1	ortholog_one2many
ENSDARG00000041450	rab11a	rab11a	ENSCCRG00000009402	1	ortholog_one2many
ENSDARG00000041450	rab11a	rab11a	ENSCCRG00000059058	1	ortholog_one2many
ENSDARG00000040442		PRTG	ENSCCRG00000073461	1	ortholog_one2many
ENSDARG00000040442		PRTG	ENSCCRG00000042745	1	ortholog_one2many
ENSDARG00000054122	tmem30b	tmem30b	ENSCCRG00000011263	1	ortholog_one2many
ENSDARG00000054122	tmem30b	tmem30b	ENSCCRG00000068518	1	ortholog_one2many
ENSDARG00000035655	rad21b	rad21b	ENSCCRG00000075006	1	ortholog_one2many
ENSDARG00000035655	rad21b	rad21b	ENSCCRG00000012084	1	ortholog_one2many
ENSDARG00000020015	mrps33	mrps33	ENSCCRG00000068537	1	ortholog_one2many
ENSDARG00000020015	mrps33	mrps33	ENSCCRG00000064138	1	ortholog_one2many
ENSDARG00000057577	mbtps2	mbtps2	ENSCCRG00000024003	1	ortholog_one2many
ENSDARG00000057577	mbtps2	mbtps2	ENSCCRG00000015675	1	ortholog_one2many
ENSDARG00000037244	gpr137	gpr137	ENSCCRG00000063404	1	ortholog_one2many
ENSDARG00000037244	gpr137	gpr137	ENSCCRG00000022573	1	ortholog_one2many
ENSDARG00000014148	med22	med22	ENSCCRG00000074301	1	ortholog_one2many
ENSDARG00000014148	med22	med22	ENSCCRG00000034299	1	ortholog_one2many
ENSDARG00000055133	cenpf	cenpf	ENSCCRG00000039055	1	ortholog_one2many
ENSDARG00000055133	cenpf	cenpf	ENSCCRG00000027044	1	ortholog_one2many
ENSDARG00000013623	vdac2	vdac2	ENSCCRG00000001662	1	ortholog_one2many
ENSDARG00000013623	vdac2	vdac2	ENSCCRG00000079836	1	ortholog_one2many
ENSDARG00000022599	dnpep	dnpep	ENSCCRG00000033549	1	ortholog_one2many
ENSDARG00000022599	dnpep	dnpep	ENSCCRG00000014862	1	ortholog_one2many
ENSDARG00000074635	abca1a	abca1a	ENSCCRG00000014816	1	ortholog_one2many
ENSDARG00000074635	abca1a	abca1a	ENSCCRG00000021525	1	ortholog_one2many
ENSDARG00000079202	parp2	parp2	ENSCCRG00000038744	1	ortholog_one2many
ENSDARG00000079202	parp2	parp2	ENSCCRG00000038924	1	ortholog_one2many
ENSDARG00000060926	rnf19b	rnf19b	ENSCCRG00000011360	1	ortholog_one2many
ENSDARG00000060926	rnf19b	rnf19b	ENSCCRG00000079271	1	ortholog_one2many
ENSDARG00000001781	tspan11	tspan11	ENSCCRG00000034051	1	ortholog_one2many
ENSDARG00000001781	tspan11	tspan11	ENSCCRG00000020398	1	ortholog_one2many
ENSDARG00000101849	adipor2	adipor2	ENSCCRG00000060052	1	ortholog_one2many
ENSDARG00000101849	adipor2	adipor2	ENSCCRG00000059400	1	ortholog_one2many
ENSDARG00000099014		fxyd3			
ENSDARG00000006477	ddi2	ddi2	ENSCCRG00000053340	1	ortholog_one2many
ENSDARG00000006477	ddi2	ddi2	ENSCCRG00000064376	1	ortholog_one2many
ENSDARG00000076718	prkra	prkra	ENSCCRG00000025780	1	ortholog_one2many
ENSDARG00000076718	prkra	prkra	ENSCCRG00000015185	1	ortholog_one2many
ENSDARG00000056438	her9	her9	ENSCCRG00000016719	1	ortholog_one2many
ENSDARG00000056438	her9	her9	ENSCCRG00000016724	1	ortholog_one2many
ENSDARG00000017254	kcnk1b	kcnk1b	ENSCCRG00000077242	1	ortholog_one2many
ENSDARG00000017254	kcnk1b	kcnk1b	ENSCCRG00000073880	1	ortholog_one2many
ENSDARG00000016470	anxa5b	anxa5b	ENSCCRG00000015853	1	ortholog_one2many
ENSDARG00000016470	anxa5b	anxa5b	ENSCCRG00000024897	1	ortholog_one2many
ENSDARG00000069375	zgc:162608	zgc:162608	ENSCCRG00000026355	1	ortholog_one2many
ENSDARG00000069375	zgc:162608	zgc:162608	ENSCCRG00000032913	1	ortholog_one2many
ENSDARG00000021664	fzd3a	fzd3a	ENSCCRG00000011341	1	ortholog_one2many
ENSDARG00000021664	fzd3a	fzd3a	ENSCCRG00000050984	1	ortholog_one2many
ENSDARG00000034178	cpsf1	cpsf1	ENSCCRG00000006842	1	ortholog_one2many
ENSDARG00000034178	cpsf1	cpsf1	ENSCCRG00000005064	1	ortholog_one2many
ENSDARG00000026630	mark3b	mark3b	ENSCCRG00000039460	1	ortholog_one2many
ENSDARG00000026630	mark3b	mark3b	ENSCCRG00000038154	1	ortholog_one2many
ENSDARG00000078571	wdr6	wdr6	ENSCCRG00000060379	1	ortholog_one2many
ENSDARG00000078571	wdr6	wdr6	ENSCCRG00000008559	1	ortholog_one2many
ENSDARG00000038005	med25	med25	ENSCCRG00000028304	1	ortholog_one2many
ENSDARG00000038005	med25	med25	ENSCCRG00000028263	1	ortholog_one2many
ENSDARG00000060089	BTAF1	BTAF1	ENSCCRG00000017168	1	ortholog_one2many
ENSDARG00000060089	BTAF1	BTAF1	ENSCCRG00000004981	1	ortholog_one2many
ENSDARG00000022983	ccdc28a	ccdc28a	ENSCCRG00000046167	1	ortholog_one2many
ENSDARG00000022983	ccdc28a	ccdc28a	ENSCCRG00000047722	1	ortholog_one2many
ENSDARG00000005606	paxip1	paxip1	ENSCCRG00000036340	1	ortholog_one2many
ENSDARG00000005606	paxip1	paxip1	ENSCCRG00000068625	1	ortholog_one2many
ENSDARG00000053087	mthfr	mthfr	ENSCCRG00000016566	1	ortholog_one2many
ENSDARG00000053087	mthfr	mthfr	ENSCCRG00000016693	1	ortholog_one2many
ENSDARG00000075129	mrps11	mrps11	ENSCCRG00000073284	1	ortholog_one2many
ENSDARG00000075129	mrps11	mrps11	ENSCCRG00000017355	1	ortholog_one2many
ENSDARG00000071491	nrros	nrros	ENSCCRG00000000494	1	ortholog_one2many
ENSDARG00000071491	nrros	nrros	ENSCCRG00000045879	1	ortholog_one2many
ENSDARG00000006786	copz2	copz2	ENSCCRG00000038644	1	ortholog_one2many
ENSDARG00000006786	copz2	copz2	ENSCCRG00000023103	1	ortholog_one2many
ENSDARG00000090309	ubxn1	ubxn1	ENSCCRG00000029033	1	ortholog_one2many
ENSDARG00000090309	ubxn1	ubxn1	ENSCCRG00000074137	1	ortholog_one2many
ENSDARG00000042688	bora	bora	ENSCCRG00000030093	1	ortholog_one2many
ENSDARG00000042688	bora	bora	ENSCCRG00000036868	1	ortholog_one2many
ENSDARG00000104396	trim25	trim25	ENSCCRG00000057465	1	ortholog_one2many
ENSDARG00000104396	trim25	trim25	ENSCCRG00000025552	1	ortholog_one2many
ENSDARG00000068409	vgll4l	vgll4l	ENSCCRG00000037171	1	ortholog_one2many
ENSDARG00000068409	vgll4l	vgll4l	ENSCCRG00000066426	1	ortholog_one2many
ENSDARG00000002339	sgf29	sgf29	ENSCCRG00000074953	1	ortholog_one2many
ENSDARG00000002339	sgf29	sgf29	ENSCCRG00000061681	1	ortholog_one2many
ENSDARG00000069432	plscr3b	plscr3b	ENSCCRG00000069450	1	ortholog_one2many
ENSDARG00000069432	plscr3b	plscr3b	ENSCCRG00000040741	1	ortholog_one2many
ENSDARG00000004735	hnrnpub	hnrnpub	ENSCCRG00000023049	1	ortholog_one2many
ENSDARG00000004735	hnrnpub	hnrnpub	ENSCCRG00000009415	1	ortholog_one2many
ENSDARG00000059841	exosc1	exosc1	ENSCCRG00000024520	1	ortholog_one2one
ENSDARG00000003829	galnt2	galnt2	ENSCCRG00000006258	1	ortholog_one2many
ENSDARG00000003829	galnt2	galnt2	ENSCCRG00000004639	1	ortholog_one2many
ENSDARG00000031494	prrc2a	prrc2a	ENSCCRG00000077516	1	ortholog_one2many
ENSDARG00000031494	prrc2a	prrc2a	ENSCCRG00000056887	1	ortholog_one2many
ENSDARG00000056338	szrd1	szrd1	ENSCCRG00000076491	1	ortholog_one2many
ENSDARG00000056338	szrd1	szrd1	ENSCCRG00000036288	1	ortholog_one2many
ENSDARG00000005989	rgl1	rgl1	ENSCCRG00000064175	1	ortholog_one2many
ENSDARG00000005989	rgl1	rgl1	ENSCCRG00000001608	1	ortholog_one2many
ENSDARG00000089529	desi1b	desi1b	ENSCCRG00000069148	1	ortholog_one2many
ENSDARG00000089529	desi1b	desi1b	ENSCCRG00000071135	1	ortholog_one2many
ENSDARG00000045484	dcp1b	dcp1b	ENSCCRG00000013880	1	ortholog_one2many
ENSDARG00000045484	dcp1b	dcp1b	ENSCCRG00000016759	1	ortholog_one2many
ENSDARG00000038290	thoc5	thoc5	ENSCCRG00000047142	1	ortholog_one2many
ENSDARG00000038290	thoc5	thoc5	ENSCCRG00000051762	1	ortholog_one2many
ENSDARG00000008255	cnot6a	cnot6a	ENSCCRG00000057720	1	ortholog_one2many
ENSDARG00000008255	cnot6a	cnot6a	ENSCCRG00000044901	1	ortholog_one2many
ENSDARG00000001769	ptpra	ptpra	ENSCCRG00000048291	1	ortholog_one2many
ENSDARG00000001769	ptpra	ptpra	ENSCCRG00000049802	1	ortholog_one2many
ENSDARG00000026137	sfxn5b	sfxn5b	ENSCCRG00000009552	1	ortholog_one2many
ENSDARG00000026137	sfxn5b	sfxn5b	ENSCCRG00000021415	1	ortholog_one2many
ENSDARG00000010083	RBFOX3	RBFOX3	ENSCCRG00000050022	1	ortholog_one2many
ENSDARG00000010083		RBFOX3	ENSCCRG00000062056	1	ortholog_one2many
ENSDARG00000026548	cyp2u1	cyp2u1	ENSCCRG00000008936	1	ortholog_one2many
ENSDARG00000026548	cyp2u1	cyp2u1	ENSCCRG00000067421	1	ortholog_one2many
ENSDARG00000036774	rgs12b	rgs12b	ENSCCRG00000029622	1	ortholog_one2many
ENSDARG00000036774	rgs12b	rgs12b	ENSCCRG00000046322	1	ortholog_one2many
ENSDARG00000006900	impdh2	impdh2	ENSCCRG00000040358	1	ortholog_one2many
ENSDARG00000006900	impdh2	impdh2	ENSCCRG00000008442	1	ortholog_one2many
ENSDARG00000018491	pdia4	pdia4	ENSCCRG00000037968	1	ortholog_one2many
ENSDARG00000018491	pdia4	pdia4	ENSCCRG00000079379	1	ortholog_one2many
ENSDARG00000015567	zic1	zic1	ENSCCRG00000053184	1	ortholog_one2many
ENSDARG00000015567	zic1	zic1	ENSCCRG00000037371	1	ortholog_one2many
ENSDARG00000013415	lmna	lmna	ENSCCRG00000023524	1	ortholog_one2many
